院校,年份,院系,专业,初试成绩,复试成绩,复试满分,总成绩,是否录取
南京航空航天大学,2022,电子信息工程学院/集成电路学院,信息与通信工程,370.0,235.0,300.0,75.3,是
南京航空航天大学,2022,电子信息工程学院/集成电路学院,信息与通信工程,372.0,231.0,300.0,75.18,是
南京航空航天大学,2022,电子信息工程学院/集成电路学院,信息与通信工程,357.0,238.33,300.0,73.81,是
南京航空航天大学,2022,电子信息工程学院/集成电路学院,信息与通信工程,362.0,224.33,300.0,73.11,是
南京航空航天大学,2022,电子信息工程学院/集成电路学院,信息与通信工程,339.0,255.67,300.0,73.03,是
南京航空航天大学,2022,电子信息工程学院/集成电路学院,信息与通信工程,378.0,196.67,300.0,72.59,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,391.0,274.92,300.0,82.23,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,393.0,263.36,300.0,81.36,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,385.0,272.41,300.0,81.14,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,385.0,265.11,300.0,80.41,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,380.0,271.3,300.0,80.33,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,379.0,267.71,300.0,79.83,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,374.0,265.11,300.0,78.87,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,370.0,263.43,300.0,78.14,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,374.0,254.5,300.0,77.81,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,373.0,249.29,300.0,77.15,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,367.0,257.47,300.0,77.13,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,361.0,265.7,300.0,77.11,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,354.0,270.14,300.0,76.57,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,356.0,266.79,300.0,76.52,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,355.0,266.36,300.0,76.34,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,342.0,274.08,300.0,75.29,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,356.0,253.85,300.0,75.23,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,363.0,243.59,300.0,75.18,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,360.0,246.27,300.0,75.03,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,350.0,259.34,300.0,74.93,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,354.0,253.31,300.0,74.89,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,346.0,263.43,300.0,74.78,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,350.0,256.72,300.0,74.67,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,345.0,261.75,300.0,74.48,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,343.0,261.75,300.0,74.2,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,353.0,243.31,300.0,73.75,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,346.0,252.3,300.0,73.67,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,344.0,255.04,300.0,73.66,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,348.0,249.24,300.0,73.64,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,341.0,257.47,300.0,73.49,是
南京航空航天大学,2022,计算机科学与技术学院/人工智能学院,计算机科学与技术,271.0,246.65,300.0,62.61,是
南开大学,2022,人工智能学院,控制科学与工程,414.0,94.33,100.0,86.26,是
南开大学,2022,人工智能学院,控制科学与工程,400.0,92.17,100.0,83.65,是
南开大学,2022,人工智能学院,控制科学与工程,408.0,87.33,100.0,83.32,是
南开大学,2022,人工智能学院,控制科学与工程,399.0,88.83,100.0,82.51,是
南开大学,2022,人工智能学院,控制科学与工程,392.0,89.5,100.0,81.73,是
南开大学,2022,人工智能学院,控制科学与工程,389.0,86.5,100.0,80.41,是
南开大学,2022,人工智能学院,控制科学与工程,371.0,90.83,100.0,79.19,是
南开大学,2022,人工智能学院,控制科学与工程,380.0,85.33,100.0,78.8,是
南开大学,2022,人工智能学院,控制科学与工程,372.0,87.17,100.0,78.23,是
南开大学,2022,人工智能学院,控制科学与工程,358.0,90.83,100.0,77.37,是
南开大学,2022,人工智能学院,控制科学与工程,363.0,86.67,100.0,76.82,是
南开大学,2022,人工智能学院,控制科学与工程,351.0,87.5,100.0,75.39,是
南开大学,2022,人工智能学院,控制科学与工程,350.0,87.5,100.0,75.25,否
南开大学,2022,人工智能学院,控制科学与工程,337.0,83.92,100.0,72.36,否
南开大学,2022,人工智能学院,控制科学与工程,332.0,79.17,100.0,70.23,否
南开大学,2022,人工智能学院,电子信息,401.0,93.0,100.0,84.04,是
南开大学,2022,人工智能学院,电子信息,396.0,92.67,100.0,83.24,是
南开大学,2022,人工智能学院,电子信息,388.0,92.0,100.0,81.92,是
南开大学,2022,人工智能学院,电子信息,387.0,91.33,100.0,81.58,是
南开大学,2022,人工智能学院,电子信息,391.0,89.0,100.0,81.44,是
南开大学,2022,人工智能学院,电子信息,388.0,90.33,100.0,81.42,是
南开大学,2022,人工智能学院,电子信息,380.0,91.67,100.0,80.7,是
南开大学,2022,人工智能学院,电子信息,374.0,94.0,100.0,80.56,是
南开大学,2022,人工智能学院,电子信息,375.0,92.67,100.0,80.3,是
南开大学,2022,人工智能学院,电子信息,375.0,92.17,100.0,80.15,是
南开大学,2022,人工智能学院,电子信息,374.0,92.17,100.0,80.01,是
南开大学,2022,人工智能学院,电子信息,373.0,92.33,100.0,79.92,是
南开大学,2022,人工智能学院,电子信息,373.0,91.33,100.0,79.62,是
南开大学,2022,人工智能学院,电子信息,371.0,91.17,100.0,79.29,是
南开大学,2022,人工智能学院,电子信息,373.0,87.83,100.0,78.57,是
南开大学,2022,人工智能学院,电子信息,370.0,84.83,100.0,77.25,是
南开大学,2022,人工智能学院,电子信息,367.0,84.5,100.0,76.73,是
南开大学,2022,人工智能学院,电子信息,369.0,83.0,100.0,76.56,是
南开大学,2022,人工智能学院,电子信息,365.0,83.33,100.0,76.1,是
南开大学,2022,人工智能学院,电子信息,347.0,91.5,100.0,76.03,是
南开大学,2022,人工智能学院,电子信息,370.0,80.67,100.0,76.0,是
南开大学,2022,人工智能学院,电子信息,362.0,83.83,100.0,75.83,是
南开大学,2022,人工智能学院,电子信息,358.0,85.33,100.0,75.72,是
南开大学,2022,人工智能学院,电子信息,370.0,79.67,100.0,75.7,是
南开大学,2022,人工智能学院,电子信息,369.0,80.0,100.0,75.66,是
南开大学,2022,人工智能学院,电子信息,355.0,86.5,100.0,75.65,是
南开大学,2022,人工智能学院,电子信息,361.0,83.5,100.0,75.59,是
南开大学,2022,人工智能学院,电子信息,364.0,81.67,100.0,75.46,是
南开大学,2022,人工智能学院,电子信息,349.0,88.67,100.0,75.46,是
南开大学,2022,人工智能学院,电子信息,357.0,84.83,100.0,75.43,是
南开大学,2022,人工智能学院,电子信息,363.0,81.33,100.0,75.22,是
南开大学,2022,人工智能学院,电子信息,364.0,80.33,100.0,75.06,是
南开大学,2022,人工智能学院,电子信息,343.0,89.83,100.0,74.97,是
南开大学,2022,人工智能学院,电子信息,364.0,80.0,100.0,74.96,是
南开大学,2022,人工智能学院,电子信息,343.0,89.33,100.0,74.82,是
南开大学,2022,人工智能学院,电子信息,349.0,86.33,100.0,74.76,是
南开大学,2022,人工智能学院,电子信息,350.0,85.83,100.0,74.75,是
南开大学,2022,人工智能学院,电子信息,347.0,86.17,100.0,74.43,是
南开大学,2022,人工智能学院,电子信息,358.0,80.33,100.0,74.22,是
南开大学,2022,人工智能学院,电子信息,345.0,86.0,100.0,74.1,是
南开大学,2022,人工智能学院,电子信息,346.0,85.0,100.0,73.94,是
南开大学,2022,人工智能学院,电子信息,348.0,83.5,100.0,73.77,是
南开大学,2022,人工智能学院,电子信息,340.0,85.5,100.0,73.25,是
南开大学,2022,人工智能学院,电子信息,342.0,83.67,100.0,72.98,是
南开大学,2022,人工智能学院,电子信息,332.0,87.5,100.0,72.73,是
南开大学,2022,人工智能学院,电子信息,325.0,90.67,100.0,72.7,是
南开大学,2022,人工智能学院,电子信息,326.0,89.5,100.0,72.49,是
南开大学,2022,人工智能学院,电子信息,332.0,86.5,100.0,72.43,是
南开大学,2022,人工智能学院,电子信息,334.0,85.17,100.0,72.31,是
南开大学,2022,人工智能学院,电子信息,335.0,82.33,100.0,71.6,是
南开大学,2022,人工智能学院,电子信息,344.0,76.83,100.0,71.21,是
南开大学,2022,人工智能学院,电子信息,347.0,74.83,100.0,71.03,是
南开大学,2022,人工智能学院,电子信息,325.0,84.5,100.0,70.85,是
南开大学,2022,人工智能学院,电子信息,323.0,82.17,100.0,69.87,否
南开大学,2022,人工智能学院,电子信息,318.0,84.17,100.0,69.77,否
南开大学,2022,人工智能学院,电子信息,320.0,83.17,100.0,69.75,否
南开大学,2022,人工智能学院,电子信息,315.0,82.83,100.0,68.95,否
南开大学,2022,人工智能学院,电子信息,324.0,78.33,100.0,68.86,否
南开大学,2022,人工智能学院,电子信息,314.0,82.83,100.0,68.81,否
南开大学,2022,人工智能学院,电子信息,312.0,81.5,100.0,68.13,否
南开大学,2022,人工智能学院,电子信息,315.0,79.0,100.0,67.8,否
南开大学,2022,人工智能学院,电子信息,311.0,79.17,100.0,67.29,否
南开大学,2022,人工智能学院,运筹学与控制论,344.0,86.5,100.0,74.11,是
厦门大学,2022,人工智能系,人工智能,413.0,86.64,100.0,83.81,是
厦门大学,2022,人工智能系,人工智能,403.0,88.3,100.0,82.91,是
厦门大学,2022,人工智能系,人工智能,399.0,83.7,100.0,80.97,是
厦门大学,2022,人工智能系,人工智能,392.0,85.55,100.0,80.55,是
厦门大学,2022,人工智能系,人工智能,377.0,92.07,100.0,80.4,是
厦门大学,2022,人工智能系,人工智能,404.0,77.79,100.0,79.9,是
厦门大学,2022,人工智能系,人工智能,376.0,87.1,100.0,78.77,是
厦门大学,2022,人工智能系,人工智能,370.0,87.73,100.0,78.12,是
厦门大学,2022,人工智能系,人工智能,410.0,67.2,100.0,77.56,是
厦门大学,2022,人工智能系,人工智能,357.0,91.48,100.0,77.42,是
厦门大学,2022,人工智能系,人工智能,361.0,89.4,100.0,77.36,是
厦门大学,2022,人工智能系,人工智能,372.0,83.4,100.0,77.1,是
厦门大学,2022,人工智能系,人工智能,363.0,85.74,100.0,76.54,是
厦门大学,2022,人工智能系,人工智能,364.0,85.05,100.0,76.48,是
厦门大学,2022,人工智能系,人工智能,372.0,80.6,100.0,76.26,是
厦门大学,2022,人工智能系,人工智能,365.0,83.65,100.0,76.2,是
厦门大学,2022,人工智能系,人工智能,373.0,79.21,100.0,75.98,是
厦门大学,2022,人工智能系,人工智能,380.0,74.75,100.0,75.63,是
厦门大学,2022,人工智能系,人工智能,338.0,92.76,100.0,75.15,是
厦门大学,2022,人工智能系,人工智能,390.0,67.14,100.0,74.74,是
厦门大学,2022,人工智能系,人工智能,374.0,73.15,100.0,74.31,是
厦门大学,2022,人工智能系,人工智能,355.0,80.6,100.0,73.88,是
厦门大学,2022,人工智能系,人工智能,346.0,84.57,100.0,73.81,是
厦门大学,2022,人工智能系,人工智能,362.0,76.35,100.0,73.59,是
厦门大学,2022,人工智能系,人工智能,368.0,73.35,100.0,73.53,是
厦门大学,2022,人工智能系,人工智能,375.0,69.4,100.0,73.32,是
厦门大学,2022,人工智能系,人工智能,369.0,70.31,100.0,72.75,是
厦门大学,2022,人工智能系,人工智能,353.0,77.55,100.0,72.69,是
厦门大学,2022,人工智能系,人工智能,353.0,76.84,100.0,72.47,是
厦门大学,2022,人工智能系,人工智能,387.0,60.85,100.0,72.44,是
厦门大学,2022,人工智能系,人工智能,361.0,72.8,100.0,72.38,是
厦门大学,2022,人工智能系,人工智能,352.0,75.52,100.0,71.94,是
厦门大学,2022,人工智能系,人工智能,374.0,60.95,100.0,70.65,是
厦门大学,2022,人工智能系,人工智能,340.0,74.32,100.0,69.9,是
厦门大学,2022,人工智能系,人工智能,348.0,70.07,100.0,69.74,是
厦门大学,2022,人工智能系,人工智能,341.0,72.32,100.0,69.44,是
厦门大学,2022,人工智能系,人工智能,361.0,61.74,100.0,69.06,是
厦门大学,2022,人工智能系,人工智能,350.0,66.31,100.0,68.89,是
厦门大学,2022,人工智能系,人工智能,350.0,65.61,100.0,68.68,是
厦门大学,2022,人工智能系,人工智能,346.0,67.44,100.0,68.67,是
厦门大学,2022,人工智能系,智能科学与技术,322.0,81.0,100.0,69.38,是
厦门大学,2022,人工智能系,智能科学与技术,346.0,64.4,100.0,67.76,是
厦门大学,2022,人工智能系,智能科学与技术,326.0,71.0,100.0,66.94,是
厦门大学,2022,人工智能系,模式识别与智能系统,381.0,74.4,100.0,75.66,是
厦门大学,2022,人工智能系,模式识别与智能系统,351.0,74.2,100.0,71.4,是
